"Time","Outer Diameter","Inner Diameter","Temperature (oC)","Pressure 1 (mmHg)","Pressure 2 (mmHg)","Avg Pressure (mmHg)","Caliper length"
"8.259999990463257","113.43799999999999","82.888000000000005","nan","nan","nan","nan","nan"
"8.544999837875366","113.45099999999999","83.239000000000004","nan","nan","nan","nan","nan"
"8.760999917984009","113.43799999999999","82.90100000000001","nan","nan","nan","nan","nan"
"9.046000003814697","113.45099999999999","82.953000000000003","nan","nan","nan","nan","nan"
"9.264999866485596","113.41199999999999","83.00500000000001","nan","nan","nan","nan","nan"
"9.54699993133545","113.43799999999999","83.00500000000001","nan","nan","nan","nan","nan"
"9.818999767303467","113.48999999999998","82.940000000000012","nan","nan","nan","nan","nan"
"10.038999795913696","113.477","82.940000000000012","nan","nan","nan","nan","nan"
"10.31499981880188","113.43799999999999","82.953000000000003","nan","nan","nan","nan","nan"
"10.52999997138977","113.43799999999999","82.979000000000013","nan","nan","nan","nan","nan"
"10.80899977684021","113.425","83.00500000000001","nan","nan","nan","nan","nan"
"11.02999997138977","113.399","83.004999999999995","nan","nan","nan","nan","nan"
"11.303999900817871","113.399","82.992000000000004","nan","nan","nan","nan","nan"
"11.520999908447266","113.386","82.979000000000013","nan","nan","nan","nan","nan"
"11.799999952316284","113.35999999999999","83.031000000000006","nan","nan","nan","nan","nan"
"12.081999778747559","113.399","83.03100000000002","nan","nan","nan","nan","nan"
"12.299999952316284","113.41199999999999","82.992000000000004","nan","nan","nan","nan","nan"
"12.579999923706055","113.386","83.00500000000001","nan","nan","nan","nan","nan"
"12.792999982833862","113.425","82.914000000000016","nan","nan","nan","nan","nan"
"13.068999767303467","113.41199999999999","82.992000000000004","nan","nan","nan","nan","nan"
"13.282999992370605","113.41199999999999","83.00500000000001","nan","nan","nan","nan","nan"
"13.561999797821045","113.41200000000001","82.979000000000013","nan","nan","nan","nan","nan"
"13.840999841690063","113.399","83.018000000000001","nan","nan","nan","nan","nan"
"14.062999963760376","113.41199999999999","82.966000000000008","nan","nan","nan","nan","nan"
"14.336999893188477","113.373","82.979000000000013","nan","nan","nan","nan","nan"
"14.550999879837036","113.46399999999998","82.966000000000008","nan","nan","nan","nan","nan"
"14.834999799728394","113.43799999999999","83.018000000000001","nan","nan","nan","nan","nan"
"15.049999952316284","113.41199999999999","82.992000000000004","nan","nan","nan","nan","nan"
"15.336999893188477","113.43799999999999","82.992000000000004","nan","nan","nan","nan","nan"
"15.555999994277954","113.43799999999999","83.031000000000006","nan","nan","nan","nan","nan"
"15.83899998664856","113.41199999999999","83.161000000000001","nan","nan","nan","nan","nan"
"16.05299997329712","113.41199999999999","82.849000000000018","nan","nan","nan","nan","nan"
"16.33199977874756","113.45099999999999","82.927000000000007","nan","nan","nan","nan","nan"
"16.548999786376953","113.46399999999998","82.940000000000012","nan","nan","nan","nan","nan"
"16.823999881744385","113.46400000000001","83.147999999999996","nan","nan","nan","nan","nan"
"17.10599994659424","113.43800000000002","83.265000000000015","nan","nan","nan","nan","nan"
"17.318999767303467","113.41200000000001","83.187000000000012","nan","nan","nan","nan","nan"
"17.60199999809265","113.39900000000003","83.161000000000001","nan","nan","nan","nan","nan"
"17.810999870300293","113.51600000000001","83.265000000000015","nan","nan","nan","nan","nan"
"18.085999965667725","113.60700000000001","82.914000000000016","nan","nan","nan","nan","nan"
"18.311999797821045","113.7705263157895","83.104210526315796","nan","nan","nan","nan","nan"
"18.591999769210815","112.96315789473685","81.899999999999991","nan","nan","nan","nan","nan"
"18.81499981880188","112.333","81.237000000000009","nan","nan","nan","nan","nan"
"19.09499979019165","112.06000000000002","80.833999999999989","nan","nan","nan","nan","nan"
"19.375","112.74421052631578","81.913684210526313","nan","nan","nan","nan","nan"
"19.60699987411499","112.32000000000001","81.15900000000002","nan","nan","nan","nan","nan"
"19.829999923706055","110.90300000000002","79.378","nan","nan","nan","nan","nan"
"20.11899995803833","111.42300000000003","80.509","nan","nan","nan","nan","nan"
"20.3439998626709","111.65700000000001","80.717000000000013","nan","nan","nan","nan","nan"
"20.63099980354309","111.64400000000001","80.599999999999994","nan","nan","nan","nan","nan"
"20.852999925613403","111.05900000000001","79.677000000000007","nan","nan","nan","nan","nan"
"21.078999996185303","111.215","80.170999999999992","nan","nan","nan","nan","nan"
"21.360999822616577","111.13700000000003","79.936999999999998","nan","nan","nan","nan","nan"
"21.585999965667725","109.86300000000001","78.598000000000013","nan","nan","nan","nan","nan"
"21.869999885559082","110.123","78.858000000000004","nan","nan","nan","nan","nan"
"22.10099983215332","109.75899999999999","78.468000000000004","nan","nan","nan","nan","nan"
"22.39299988746643","109.694","77.713999999999999","nan","nan","nan","nan","nan"
"22.617999792099","108.42","76.466000000000022","nan","nan","nan","nan","nan"
"22.83999991416931","107.146","75.152999999999992","nan","nan","nan","nan","nan"
"23.134999990463257","106.821","73.826999999999998","nan","nan","nan","nan","nan"
"23.36299991607666","105.86105263157896","72.772631578947369","nan","nan","nan","nan","nan"
"23.6489999294281","105.066","71.551999999999992","nan","nan","nan","nan","nan"
"23.870999813079834","103.571","71.058000000000007","nan","nan","nan","nan","nan"
"24.096999883651733","102.37066666666669","69.073333333333338","nan","nan","nan","nan","nan"
"24.376999855041504","102.726","70.174000000000007","nan","nan","nan","nan","nan"
"24.597999811172485","101.30900000000001","68.224000000000004","nan","nan","nan","nan","nan"
"24.882999897003174","102.206","68.626999999999995","nan","nan","nan","nan","nan"
"25.110999822616577","100.78823529411765","66.712941176470594","nan","nan","nan","nan","nan"
"25.399999856948853","98.909473684210539","64.47999999999999","nan","nan","nan","nan","nan"
"25.62399983406067","100.334","66.248000000000005","nan","nan","nan","nan","nan"
"25.852999925613403","99.605999999999995","65.325000000000003","nan","nan","nan","nan","nan"
"26.13599991798401","99.683999999999997","65.078000000000003","nan","nan","nan","nan","nan"
"26.35599994659424","98.579000000000022","64.376000000000005","nan","nan","nan","nan","nan"
"26.643999814987183","99.293999999999997","64.974000000000018","nan","nan","nan","nan","nan"
"26.860999822616577","98.868421052631589","64.575789473684196","nan","nan","nan","nan","nan"
"27.1489999294281","98.683000000000021","64.363","nan","nan","nan","nan","nan"
"27.378999948501587","98.527000000000015","64.388999999999982","nan","nan","nan","nan","nan"
"27.663999795913696","98.51400000000001","64.388999999999982","nan","nan","nan","nan","nan"
"27.884999990463257","98.475000000000009","64.10299999999998","nan","nan","nan","nan","nan"
"28.11299991607666","98.608421052631584","64.206315789473692","nan","nan","nan","nan","nan"
"28.396999835968018","98.436000000000007","64.219999999999999","nan","nan","nan","nan","nan"
"28.61899995803833","98.358000000000018","64.155000000000001","nan","nan","nan","nan","nan"
"28.908999919891357","98.713333333333338","64.191111111111098","nan","nan","nan","nan","nan"
"29.132999897003174","97.87700000000001","63.426999999999985","nan","nan","nan","nan","nan"
"29.4229998588562","98.306000000000012","63.556999999999995","nan","nan","nan","nan","nan"
"29.6489999294281","98.124000000000009","64.063999999999993","nan","nan","nan","nan","nan"
"29.932999849319458","98.059000000000012","63.673999999999999","nan","nan","nan","nan","nan"
"30.15499997138977","97.968000000000004","63.816999999999993","nan","nan","nan","nan","nan"
"30.376999855041504","98.184210526315795","63.727368421052638","nan","nan","nan","nan","nan"
"30.662999868392944","97.916000000000011","63.543999999999997","nan","nan","nan","nan","nan"
"30.878999948501587","98.115789473684231","63.549473684210533","nan","nan","nan","nan","nan"
"31.167999982833862","97.890000000000015","63.427","nan","nan","nan","nan","nan"
"31.396999835968018","97.851000000000013","63.439999999999998","nan","nan","nan","nan","nan"
"31.68399977684021","97.811999999999998","63.387999999999998","nan","nan","nan","nan","nan"
"31.905999898910522","97.825000000000017","63.414000000000001","nan","nan","nan","nan","nan"
"32.1949999332428","97.77300000000001","63.400999999999989","nan","nan","nan","nan","nan"
"32.42799997329712","97.77300000000001","63.335999999999991","nan","nan","nan","nan","nan"
"32.64699983596802","97.734000000000009","63.322999999999993","nan","nan","nan","nan","nan"
"32.93299984931946","97.695000000000007","63.257999999999996","nan","nan","nan","nan","nan"
"33.16099977493286","97.734000000000009","63.297000000000004","nan","nan","nan","nan","nan"
"33.39199995994568","97.708000000000013","63.257999999999996","nan","nan","nan","nan","nan"
"33.686999797821045","97.669000000000011","63.24499999999999","nan","nan","nan","nan","nan"
"33.91499996185303","97.937894736842111","63.357894736842091","nan","nan","nan","nan","nan"
"34.20299983024597","97.669000000000011","63.205999999999982","nan","nan","nan","nan","nan"
"34.431999921798706","97.669000000000011","63.205999999999996","nan","nan","nan","nan","nan"
"34.65999984741211","97.63000000000001","63.179999999999993","nan","nan","nan","nan","nan"
"34.9449999332428","97.604000000000013","63.192999999999984","nan","nan","nan","nan","nan"
"35.17699980735779","97.630000000000024","63.010999999999989","nan","nan","nan","nan","nan"
"35.406999826431274","97.552000000000007","63.062999999999988","nan","nan","nan","nan","nan"
"35.68899989128113","97.801052631578955","63.002105263157908","nan","nan","nan","nan","nan"
"35.91799998283386","97.565000000000012","62.893999999999991","nan","nan","nan","nan","nan"
"36.209999799728394","97.513000000000005","62.776999999999987","nan","nan","nan","nan","nan"
"36.42899990081787","97.474000000000018","62.802999999999997","nan","nan","nan","nan","nan"
"36.66599988937378","97.460999999999999","62.763999999999989","nan","nan","nan","nan","nan"
"36.95799994468689","97.461000000000013","62.815999999999988","nan","nan","nan","nan","nan"
"37.18999981880188","97.487000000000009","62.802999999999983","nan","nan","nan","nan","nan"
"37.413999795913696","97.664210526315813","62.892631578947359","nan","nan","nan","nan","nan"
"37.71499991416931","97.474000000000004","62.763999999999989","nan","nan","nan","nan","nan"
"37.94099998474121","97.435000000000016","62.737999999999985","nan","nan","nan","nan","nan"
"38.223999977111816","97.396000000000001","62.750999999999991","nan","nan","nan","nan","nan"
"38.4539999961853","97.40900000000002","62.750999999999991","nan","nan","nan","nan","nan"
"38.680999994277954","97.40900000000002","62.724999999999987","nan","nan","nan","nan","nan"
"38.966999769210815","97.422000000000011","62.737999999999985","nan","nan","nan","nan","nan"
"39.192999839782715","97.40900000000002","62.672999999999988","nan","nan","nan","nan","nan"
"39.42799997329712","97.421999999999997","62.685999999999993","nan","nan","nan","nan","nan"
"39.71499991416931","97.38300000000001","62.698999999999991","nan","nan","nan","nan","nan"
"39.937999963760376","97.422000000000011","62.60799999999999","nan","nan","nan","nan","nan"
"40.22699999809265","97.422000000000011","62.685999999999993","nan","nan","nan","nan","nan"
"40.45699977874756","97.396000000000001","62.698999999999991","nan","nan","nan","nan","nan"
"40.742999792099","97.396000000000001","62.828999999999994","nan","nan","nan","nan","nan"
"40.97199988365173","97.513000000000019","62.763999999999989","nan","nan","nan","nan","nan"
"41.19599986076355","97.461000000000013","62.984999999999999","nan","nan","nan","nan","nan"
"41.48599982261658","97.356999999999999","63.231999999999992","nan","nan","nan","nan","nan"
"41.72499990463257","97.344000000000023","63.257999999999996","nan","nan","nan","nan","nan"
"41.95199990272522","97.595789473684235","63.412631578947362","nan","nan","nan","nan","nan"
"42.23899984359741","97.500000000000014","63.29699999999999","nan","nan","nan","nan","nan"
"42.472999811172485","97.669000000000011","63.231999999999992","nan","nan","nan","nan","nan"
"42.70899987220764","97.357000000000028","63.128","nan","nan","nan","nan","nan"
"42.989999771118164","97.448000000000008","63.088999999999984","nan","nan","nan","nan","nan"
"43.21399998664856","97.513000000000019","63.010999999999989","nan","nan","nan","nan","nan"
"43.50399994850159","97.448000000000008","63.036999999999992","nan","nan","nan","nan","nan"
"43.722999811172485","97.539000000000016","63.023999999999987","nan","nan","nan","nan","nan"
"43.95799994468689","97.331000000000017","62.724999999999987","nan","nan","nan","nan","nan"
"44.246999979019165","97.318000000000012","62.711999999999989","nan","nan","nan","nan","nan"
"44.47599983215332","97.370000000000019","62.724999999999987","nan","nan","nan","nan","nan"
"44.70899987220764","97.609473684210528","63.193684210526307","nan","nan","nan","nan","nan"
"45.00699996948242","97.331000000000017","62.971999999999994","nan","nan","nan","nan","nan"
"45.23399996757507","97.331000000000017","62.698999999999991","nan","nan","nan","nan","nan"
"45.514999866485596","97.396000000000015","62.984999999999992","nan","nan","nan","nan","nan"
"45.74499988555908","97.344000000000023","62.99799999999999","nan","nan","nan","nan","nan"
"46.02499985694885","97.292000000000016","62.958999999999989","nan","nan","nan","nan","nan"
"46.24899983406067","97.357000000000014","62.672999999999988","nan","nan","nan","nan","nan"
"46.47599983215332","97.344000000000023","62.99799999999999","nan","nan","nan","nan","nan"
"46.76599979400635","97.422000000000011","62.685999999999993","nan","nan","nan","nan","nan"
"47.001999855041504","97.422000000000011","62.698999999999991","nan","nan","nan","nan","nan"
"47.228999853134155","97.435000000000016","62.672999999999988","nan","nan","nan","nan","nan"
"47.51899981498718","97.318000000000012","62.646999999999991","nan","nan","nan","nan","nan"
"47.75499987602234","97.344000000000023","62.711999999999989","nan","nan","nan","nan","nan"
"47.984999895095825","97.40900000000002","62.919999999999995","nan","nan","nan","nan","nan"
"48.281999826431274","97.565000000000026","62.685999999999993","nan","nan","nan","nan","nan"
"48.51099991798401","97.669000000000011","63.998999999999988","nan","nan","nan","nan","nan"
"48.79099988937378","97.63000000000001","63.816999999999993","nan","nan","nan","nan","nan"
"49.013999938964844","97.864000000000004","63.322999999999993","nan","nan","nan","nan","nan"
"49.23799991607666","98.254000000000019","63.465999999999987","nan","nan","nan","nan","nan"
"49.52300000190735","98.397000000000006","63.999000000000002","nan","nan","nan","nan","nan"
"49.757999897003174","98.552999999999997","64.194000000000003","nan","nan","nan","nan","nan"
"50.0460000038147","98.800000000000011","64.23299999999999","nan","nan","nan","nan","nan"
"50.276999950408936","99.333684210526314","64.808421052631559","nan","nan","nan","nan","nan"
"50.501999855041504","99.377777777777766","64.609999999999999","nan","nan","nan","nan","nan"
"50.793999910354614","99.525263157894742","64.548421052631554","nan","nan","nan","nan","nan"
"51.014999866485596","99.785263157894732","64.548421052631582","nan","nan","nan","nan","nan"
"51.30399990081787","99.85368421052631","64.603157894736839","nan","nan","nan","nan","nan"
"51.526999950408936","100.1136842105263","64.452631578947347","nan","nan","nan","nan","nan"
"51.75","100.22315789473683","64.548421052631554","nan","nan","nan","nan","nan"
"52.00099992752075","100.29157894736841","64.507368421052618","nan","nan","nan","nan","nan"
"52.29299998283386","100.38736842105261","64.397894736842105","nan","nan","nan","nan","nan"
"52.525999784469604","100.42842105263158","64.452631578947361","nan","nan","nan","nan","nan"
"52.75599980354309","100.49684210526316","64.425263157894733","nan","nan","nan","nan","nan"
"53.049999952316284","100.67473684210525","64.452631578947361","nan","nan","nan","nan","nan"
"53.2739999294281","100.7294736842105","64.384210526315783","nan","nan","nan","nan","nan"
"53.55999994277954","100.75684210526316","64.343157894736848","nan","nan","nan","nan","nan"
"53.781999826431274","100.34375","64.008749999999992","nan","nan","nan","nan","nan"
"54.07099986076355","100.79789473684212","64.47999999999999","nan","nan","nan","nan","nan"
"54.29299998283386","100.8663157894737","64.438947368421054","nan","nan","nan","nan","nan"
"54.519999980926514","100.89368421052633","64.493684210526311","nan","nan","nan","nan","nan"
"54.799999952316284","100.98947368421054","64.397894736842105","nan","nan","nan","nan","nan"
"55.03099989891052","101.03052631578949","64.274736842105256","nan","nan","nan","nan","nan"
"55.31899976730347","101.25700000000002","64.584000000000003","nan","nan","nan","nan","nan"
"55.5460000038147","101.30900000000001","64.570999999999998","nan","nan","nan","nan","nan"
"55.77199983596802","101.29600000000002","64.609999999999999","nan","nan","nan","nan","nan"
"56.05999994277954","101.25700000000002","64.596999999999994","nan","nan","nan","nan","nan"
"56.29299998283386","101.19200000000002","64.63600000000001","nan","nan","nan","nan","nan"
"56.58199977874756","101.27000000000001","64.570999999999998","nan","nan","nan","nan","nan"
"56.811999797821045","101.34800000000003","64.597000000000008","nan","nan","nan","nan","nan"
"57.04299998283386","101.40000000000002","64.649000000000029","nan","nan","nan","nan","nan"
"57.334999799728394","101.20500000000001","64.649000000000029","nan","nan","nan","nan","nan"
"57.567999839782715","101.38700000000001","64.636000000000024","nan","nan","nan","nan","nan"
"57.81099987030029","101.41300000000003","64.675000000000026","nan","nan","nan","nan","nan"
"58.09699988365173","101.24400000000001","64.688000000000017","nan","nan","nan","nan","nan"
"58.31599998474121","101.25700000000002","64.688000000000017","nan","nan","nan","nan","nan"
"58.59999990463257","101.30900000000003","64.623000000000019","nan","nan","nan","nan","nan"
"58.81899976730347","101.36100000000002","64.674999999999997","nan","nan","nan","nan","nan"
"59.05399990081787","101.2221052631579","64.644210526315788","nan","nan","nan","nan","nan"
"59.33799982070923","101.01000000000001","64.682222222222236","nan","nan","nan","nan","nan"
"59.573999881744385","101.15444444444445","64.65333333333335","nan","nan","nan","nan","nan"
"59.85499978065491","101.39999999999999","64.685263157894738","nan","nan","nan","nan","nan"
"60.07599997520447","101.31789473684211","64.671578947368431","nan","nan","nan","nan","nan"
"60.30899977684021","101.27000000000001","64.725555555555559","nan","nan","nan","nan","nan"
"60.60199999809265","101.50947368421053","64.698947368421045","nan","nan","nan","nan","nan"
"60.82699990272522","101.67368421052633","64.781052631578973","nan","nan","nan","nan","nan"
"61.11399984359741","101.75578947368422","64.767368421052637","nan","nan","nan","nan","nan"
"61.34299993515015","101.7284210526316","64.781052631578959","nan","nan","nan","nan","nan"
"61.57699990272522","101.90631578947369","64.83578947368423","nan","nan","nan","nan","nan"
"61.864999771118164","102.0842105263158","64.890526315789486","nan","nan","nan","nan","nan"
"62.09499979019165","102.27100000000002","64.948000000000022","nan","nan","nan","nan","nan"
"62.317999839782715","102.27100000000002","64.974000000000018","nan","nan","nan","nan","nan"
"62.561999797821045","102.41400000000002","65.039000000000016","nan","nan","nan","nan","nan"
"62.84499979019165","102.45300000000002","65.013000000000005","nan","nan","nan","nan","nan"
"63.06699991226196","102.50500000000002","65.052000000000007","nan","nan","nan","nan","nan"
"63.35099983215332","102.50500000000002","65.091000000000022","nan","nan","nan","nan","nan"
"63.57799983024597","102.622","65.143000000000015","nan","nan","nan","nan","nan"
"63.867999792099","102.70000000000002","65.195000000000022","nan","nan","nan","nan","nan"
"64.09599995613098","102.81700000000001","65.299000000000007","nan","nan","nan","nan","nan"
"64.32099986076355","102.84300000000003","65.390000000000015","nan","nan","nan","nan","nan"
"64.60899996757507","102.72736842105263","65.424210526315804","nan","nan","nan","nan","nan"
"64.84299993515015","102.89157894736843","65.506315789473675","nan","nan","nan","nan","nan"
"65.13099980354309","102.4725","65.211250000000007","nan","nan","nan","nan","nan"
"65.35599994659424","102.60823529411765","65.275294117647078","nan","nan","nan","nan","nan"
"65.5849997997284","103.12900000000002","65.546000000000021","nan","nan","nan","nan","nan"
"65.8769998550415","102.98736842105264","65.451578947368418","nan","nan","nan","nan","nan"
"66.11199998855591","101.76400000000002","64.804999999999993","nan","nan","nan","nan","nan"
"66.3309998512268","101.88100000000001","64.882999999999996","nan","nan","nan","nan","nan"
"66.61099982261658","102.01100000000001","64.921999999999997","nan","nan","nan","nan","nan"
"66.84199976921082","102.05000000000001","64.974000000000004","nan","nan","nan","nan","nan"
"67.13699984550476","102.024","65.000000000000014","nan","nan","nan","nan","nan"
"67.3659999370575","102.05000000000001","65.013000000000005","nan","nan","nan","nan","nan"
"67.6489999294281","102.19300000000001","65.065000000000012","nan","nan","nan","nan","nan"
"67.8989999294281","102.28400000000001","65.02600000000001","nan","nan","nan","nan","nan"
"68.13399982452393","102.271","65.039000000000001","nan","nan","nan","nan","nan"
"68.35999989509583","102.46600000000001","65.026000000000025","nan","nan","nan","nan","nan"
"68.64599990844727","102.42699999999999","65.130000000000024","nan","nan","nan","nan","nan"
"68.87199997901917","102.622","65.15600000000002","nan","nan","nan","nan","nan"
"69.09699988365173","102.648","65.117000000000019","nan","nan","nan","nan","nan"
"69.38499999046326","102.752","65.104000000000013","nan","nan","nan","nan","nan"
"69.60999989509583","102.67400000000001","64.987000000000009","nan","nan","nan","nan","nan"
"69.90499997138977","102.63499999999999","64.974000000000004","nan","nan","nan","nan","nan"
"70.1269998550415","102.1663157894737","64.808421052631573","nan","nan","nan","nan","nan"
"70.36099982261658","102.25800000000001","64.844000000000008","nan","nan","nan","nan","nan"
"70.65699982643127","101.87894736842107","64.753684210526316","nan","nan","nan","nan","nan"
"70.88499999046326","101.96105263157897","64.712631578947367","nan","nan","nan","nan","nan"
"71.1159999370575","101.8242105263158","64.644210526315788","nan","nan","nan","nan","nan"
"71.40999984741211","101.67368421052633","64.61684210526316","nan","nan","nan","nan","nan"
"71.63099980354309","101.5642105263158","64.630526315789481","nan","nan","nan","nan","nan"
"71.91099977493286","101.84200000000001","64.700999999999993","nan","nan","nan","nan","nan"
"72.1579999923706","101.93300000000002","64.713999999999999","nan","nan","nan","nan","nan"
"72.38299989700317","101.93300000000002","64.714000000000013","nan","nan","nan","nan","nan"
"72.66599988937378","101.92000000000002","64.688000000000017","nan","nan","nan","nan","nan"
"72.88899993896484","101.88100000000001","64.674999999999997","nan","nan","nan","nan","nan"
"73.11999988555908","101.81600000000002","64.713999999999999","nan","nan","nan","nan","nan"
"73.41599988937378","101.88100000000001","64.739999999999981","nan","nan","nan","nan","nan"
"73.63599991798401","101.86800000000001","64.700999999999993","nan","nan","nan","nan","nan"
"73.91799998283386","101.92000000000002","64.753000000000014","nan","nan","nan","nan","nan"
"74.1399998664856","101.89400000000002","64.739999999999995","nan","nan","nan","nan","nan"
"74.37799978256226","101.85500000000002","64.72699999999999","nan","nan","nan","nan","nan"
"74.66099977493286","101.86800000000002","64.713999999999999","nan","nan","nan","nan","nan"
"74.88299989700317","101.89400000000002","64.739999999999995","nan","nan","nan","nan","nan"
"75.17899990081787","101.79000000000002","64.740000000000009","nan","nan","nan","nan","nan"
"75.4009997844696","101.80300000000003","64.662000000000006","nan","nan","nan","nan","nan"
"75.69099998474121","101.85500000000002","64.688000000000002","nan","nan","nan","nan","nan"
"75.91599988937378","101.77700000000002","64.63600000000001","nan","nan","nan","nan","nan"
"76.13699984550476","101.751","64.662000000000006","nan","nan","nan","nan","nan"
"76.42699980735779","101.81600000000002","64.688000000000002","nan","nan","nan","nan","nan"
"76.65699982643127","101.73800000000003","64.753000000000014","nan","nan","nan","nan","nan"
"76.94299983978271","101.82900000000002","64.739999999999995","nan","nan","nan","nan","nan"
"77.17199993133545","101.85500000000002","64.753","nan","nan","nan","nan","nan"
"77.39699983596802","101.79000000000001","64.766000000000005","nan","nan","nan","nan","nan"
"77.68899989128113","101.81600000000002","64.739999999999995","nan","nan","nan","nan","nan"
"77.93399977684021","101.89400000000002","64.713999999999999","nan","nan","nan","nan","nan"
"78.15499997138977","101.85500000000002","64.727000000000004","nan","nan","nan","nan","nan"
"78.43999981880188","101.89400000000002","64.700999999999993","nan","nan","nan","nan","nan"
"78.67599987983704","101.84200000000001","64.727000000000004","nan","nan","nan","nan","nan"
"78.90699982643127","101.81600000000002","64.739999999999995","nan","nan","nan","nan","nan"
"79.19099998474121","101.86800000000002","64.688000000000017","nan","nan","nan","nan","nan"
"79.41799998283386","101.89400000000002","64.713999999999984","nan","nan","nan","nan","nan"
"79.70299983024597","101.86800000000002","64.739999999999995","nan","nan","nan","nan","nan"
"79.92999982833862","101.79000000000002","64.727000000000004","nan","nan","nan","nan","nan"
"80.21699976921082","101.90700000000001","64.727000000000004","nan","nan","nan","nan","nan"
"80.43999981880188","101.86800000000002","64.740000000000009","nan","nan","nan","nan","nan"
"80.6639997959137","101.90700000000001","64.753","nan","nan","nan","nan","nan"
"80.95799994468689","101.85500000000002","64.792000000000002","nan","nan","nan","nan","nan"
"81.17899990081787","101.80300000000003","64.662000000000006","nan","nan","nan","nan","nan"
"81.47399997711182","101.80300000000003","64.674999999999983","nan","nan","nan","nan","nan"
"81.6969997882843","101.77700000000002","64.700999999999993","nan","nan","nan","nan","nan"
"81.93899989128113","101.77700000000002","64.662000000000006","nan","nan","nan","nan","nan"
"82.22999978065491","101.77700000000002","64.674999999999997","nan","nan","nan","nan","nan"
"82.46399998664856","101.80300000000003","64.62299999999999","nan","nan","nan","nan","nan"
"82.6949999332428","101.81600000000002","64.584000000000003","nan","nan","nan","nan","nan"
"82.98299980163574","101.751","64.649000000000001","nan","nan","nan","nan","nan"
"83.20899987220764","101.86800000000002","64.623000000000005","nan","nan","nan","nan","nan"
"83.43999981880188","101.86800000000002","64.609999999999999","nan","nan","nan","nan","nan"
"83.72499990463257","101.84200000000001","64.649000000000001","nan","nan","nan","nan","nan"
"83.96199989318848","101.81600000000002","64.623000000000005","nan","nan","nan","nan","nan"
"84.18699979782104","101.82900000000002","64.649000000000001","nan","nan","nan","nan","nan"
"84.48299980163574","101.88100000000001","64.662000000000006","nan","nan","nan","nan","nan"
"84.71599984169006","101.80300000000003","64.623000000000005","nan","nan","nan","nan","nan"
"84.94199991226196","101.82900000000002","64.649000000000015","nan","nan","nan","nan","nan"
"85.24699997901917","101.81600000000002","64.597000000000008","nan","nan","nan","nan","nan"
"85.47599983215332","101.77700000000002","64.584000000000003","nan","nan","nan","nan","nan"
"85.70499992370605","101.79000000000002","64.584000000000003","nan","nan","nan","nan","nan"
