Time (s),Time (hh:mm:ss),Outer Diameter,Inner Diameter,Table Marker,Temperature (oC),Pressure 1 (mmHg),Pressure 2 (mmHg),Avg Pressure (mmHg),Set Pressure (mmHg),Caliper length,Outer Profiles,Inner Profiles,Outer Profiles Valid,Inner Profiles Valid
259.0,00:04:19,171.23599999999996,128.7,0,0.0,nan,nan,nan,0,0.0,"168.48000000000002, 167.44, 169.0, 170.04, 171.08, 171.08, 171.08, 172.12, 171.08, 170.04, 174.72, 172.12, 173.68, 171.6, 171.6, 170.04, 171.08, 172.64000000000001, 173.16, 172.64000000000001","127.4, 126.36, 128.96, 130.0, 130.52, 127.4, 128.44, 129.48000000000002, 129.48000000000002, 127.4, 126.88000000000001, 128.44, 127.92, 131.04, 130.52, 125.32000000000001, 129.48000000000002, 128.96, 131.56, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
261.1,00:04:21,171.10599999999997,128.674,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.92000000000002, 169.52, 170.56, 171.08, 170.56, 170.56, 172.12, 170.56, 170.56, 174.72, 171.6, 173.68, 171.6, 171.6, 170.04, 170.56, 172.64000000000001, 173.16, 172.12","126.88000000000001, 126.36, 128.96, 129.48000000000002, 130.52, 126.88000000000001, 128.44, 129.48000000000002, 129.48000000000002, 127.92, 126.36, 128.44, 127.4, 131.56, 130.52, 125.84, 130.0, 128.96, 131.56, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
263.1,00:04:23,171.184,128.70000000000002,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.92000000000002, 169.0, 170.04, 171.08, 171.08, 171.08, 172.12, 171.08, 170.04, 174.72, 171.6, 173.68, 171.6, 172.12, 170.04, 171.08, 172.64000000000001, 173.16, 172.64000000000001","127.4, 126.36, 128.96, 130.0, 130.52, 126.88000000000001, 128.44, 129.48000000000002, 129.48000000000002, 127.92, 126.88000000000001, 127.92, 127.4, 131.56, 130.52, 125.84, 129.48000000000002, 128.96, 131.56, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
265.1,00:04:25,171.158,128.70000000000002,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.92000000000002, 169.0, 170.04, 171.08, 171.08, 171.08, 172.12, 170.56, 170.56, 174.72, 171.6, 173.68, 172.12, 171.6, 169.52, 171.08, 173.16, 173.16, 172.12","127.4, 126.36, 128.96, 129.48000000000002, 130.52, 126.88000000000001, 128.44, 129.48000000000002, 129.48000000000002, 127.92, 126.36, 128.44, 127.4, 131.56, 131.04, 125.84, 130.0, 128.96, 131.56, 127.92","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
267.1,00:04:27,171.15799999999996,128.77800000000002,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.92000000000002, 169.52, 170.56, 171.08, 170.56, 170.56, 172.12, 171.08, 170.56, 174.72, 171.6, 173.68, 171.6, 171.6, 170.04, 171.08, 172.64000000000001, 173.16, 172.12","127.92, 125.84, 129.48000000000002, 129.48000000000002, 130.52, 126.88000000000001, 128.44, 129.48000000000002, 129.48000000000002, 127.92, 126.36, 128.44, 127.4, 131.56, 130.52, 125.84, 130.0, 129.48000000000002, 132.08, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
269.1,00:04:29,171.236,128.882,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.92000000000002, 169.52, 170.56, 171.6, 170.56, 170.56, 172.12, 170.56, 170.56, 174.72, 172.12, 173.68, 172.12, 171.6, 169.52, 171.08, 173.16, 173.16, 172.64000000000001","127.4, 125.84, 129.48000000000002, 130.0, 130.52, 127.4, 128.44, 130.0, 129.48000000000002, 127.4, 126.88000000000001, 128.44, 127.92, 131.56, 130.52, 125.84, 130.0, 129.48000000000002, 132.08, 128.96","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
271.1,00:04:31,171.236,128.856,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.92000000000002, 169.52, 170.56, 171.6, 170.56, 170.56, 172.12, 170.56, 170.04, 174.72, 172.12, 173.68, 172.12, 171.6, 170.04, 171.08, 172.64000000000001, 173.68, 172.64000000000001","127.92, 125.84, 129.48000000000002, 130.0, 130.52, 126.88000000000001, 128.44, 129.48000000000002, 130.0, 127.4, 126.88000000000001, 128.44, 127.92, 131.56, 130.52, 125.84, 130.0, 129.48000000000002, 132.08, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
273.1,00:04:33,171.20999999999998,128.85600000000002,0,0.0,nan,nan,nan,0,0.0,"167.96, 167.44, 169.0, 170.04, 171.08, 171.08, 171.08, 172.12, 171.08, 170.56, 174.72, 171.6, 173.68, 171.6, 172.12, 170.04, 171.08, 172.64000000000001, 173.16, 172.12","127.4, 126.36, 129.48000000000002, 129.48000000000002, 130.52, 126.88000000000001, 128.44, 129.48000000000002, 129.48000000000002, 127.92, 127.4, 127.92, 127.92, 131.56, 130.52, 125.84, 130.0, 129.48000000000002, 132.08, 128.96","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
275.1,00:04:35,171.236,128.77800000000002,0,0.0,nan,nan,nan,0,0.0,"168.48000000000002, 166.92000000000002, 169.52, 170.56, 171.08, 170.56, 170.56, 172.12, 170.56, 170.56, 174.20000000000002, 171.6, 173.68, 172.12, 172.12, 170.04, 171.08, 172.64000000000001, 173.68, 172.64000000000001","127.4, 126.36, 129.48000000000002, 129.48000000000002, 130.52, 127.4, 127.92, 129.48000000000002, 129.48000000000002, 127.92, 126.88000000000001, 128.44, 127.4, 131.56, 130.52, 125.32000000000001, 130.0, 129.48000000000002, 132.08, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
277.1,00:04:37,171.28799999999998,128.7,0,0.0,nan,nan,nan,0,0.0,"168.48000000000002, 167.44, 169.0, 170.04, 171.08, 171.08, 171.08, 172.12, 171.08, 170.56, 174.72, 171.6, 173.68, 172.12, 172.12, 170.04, 171.08, 172.64000000000001, 173.68, 172.12","127.4, 126.36, 128.96, 130.0, 130.52, 126.88000000000001, 128.44, 129.48000000000002, 129.48000000000002, 127.92, 126.88000000000001, 127.92, 127.4, 131.56, 130.52, 125.32000000000001, 130.0, 128.96, 131.56, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
279.1,00:04:39,171.20999999999998,128.804,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.92000000000002, 169.0, 170.56, 171.08, 170.56, 170.56, 172.12, 170.56, 170.56, 175.24, 171.6, 173.68, 172.12, 171.6, 170.04, 171.08, 173.16, 173.16, 172.64000000000001","127.4, 126.36, 128.96, 130.0, 130.0, 127.4, 127.92, 129.48000000000002, 129.48000000000002, 127.4, 126.88000000000001, 128.44, 127.92, 131.56, 131.04, 125.84, 130.52, 128.96, 131.56, 128.96","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
281.1,00:04:41,171.158,128.85600000000002,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.92000000000002, 169.0, 170.56, 171.08, 170.56, 170.56, 172.12, 171.08, 170.04, 174.72, 171.6, 173.68, 172.12, 172.12, 169.52, 171.08, 173.16, 173.16, 172.12","127.4, 125.84, 129.48000000000002, 130.0, 130.52, 127.4, 128.44, 129.48000000000002, 129.48000000000002, 127.4, 126.88000000000001, 128.44, 127.92, 131.56, 131.04, 125.84, 130.0, 129.48000000000002, 131.56, 128.96","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
283.1,00:04:43,171.18399999999997,128.856,0,0.0,nan,nan,nan,0,0.0,"167.44, 167.44, 169.0, 170.04, 171.08, 171.08, 171.08, 172.12, 171.08, 170.04, 174.72, 171.6, 173.68, 172.12, 171.6, 170.04, 170.56, 172.64000000000001, 173.68, 172.64000000000001","127.4, 126.36, 128.96, 130.0, 130.52, 126.88000000000001, 128.44, 129.48000000000002, 129.48000000000002, 127.92, 126.88000000000001, 128.44, 127.92, 131.56, 131.04, 125.84, 130.0, 129.48000000000002, 132.08, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
285.1,00:04:45,171.20999999999998,128.83,0,0.0,nan,nan,nan,0,0.0,"167.44, 166.92000000000002, 169.0, 170.04, 171.08, 171.08, 171.08, 172.12, 171.08, 170.04, 174.72, 172.12, 173.68, 172.12, 171.6, 170.04, 171.08, 172.64000000000001, 173.68, 172.64000000000001","127.4, 126.36, 128.96, 130.0, 130.52, 126.88000000000001, 128.44, 129.48000000000002, 129.48000000000002, 127.92, 126.36, 128.44, 127.92, 131.56, 131.04, 125.84, 130.0, 129.48000000000002, 132.08, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
287.1,00:04:47,171.262,128.804,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.92000000000002, 169.52, 170.56, 171.6, 170.56, 170.56, 172.12, 171.08, 170.04, 174.72, 172.12, 173.68, 172.12, 171.6, 170.56, 170.56, 172.64000000000001, 173.68, 172.64000000000001","127.4, 125.84, 129.48000000000002, 129.48000000000002, 130.52, 126.88000000000001, 128.44, 129.48000000000002, 129.48000000000002, 127.92, 126.88000000000001, 128.44, 127.92, 131.56, 130.52, 125.84, 130.0, 129.48000000000002, 132.08, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
289.2,00:04:49,171.262,128.674,0,0.0,nan,nan,nan,0,0.0,"167.44, 166.92000000000002, 169.52, 170.04, 171.08, 171.08, 171.08, 172.12, 171.08, 170.04, 174.72, 172.12, 173.68, 172.12, 172.12, 170.04, 171.08, 173.16, 173.16, 172.64000000000001","126.88000000000001, 125.84, 128.96, 129.48000000000002, 130.52, 126.88000000000001, 128.44, 129.48000000000002, 129.48000000000002, 127.92, 126.88000000000001, 128.44, 127.92, 131.56, 130.52, 125.84, 129.48000000000002, 128.96, 131.56, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
291.2,00:04:51,171.33999999999997,128.778,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.92000000000002, 169.52, 170.56, 171.08, 171.08, 171.08, 172.12, 171.08, 170.56, 174.72, 172.12, 173.68, 172.12, 172.12, 170.56, 171.08, 172.64000000000001, 173.16, 172.64000000000001","126.88000000000001, 126.36, 128.96, 130.0, 130.52, 126.88000000000001, 128.44, 129.48000000000002, 129.48000000000002, 127.92, 126.36, 128.44, 127.92, 131.56, 131.04, 125.84, 130.0, 129.48000000000002, 131.56, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
293.2,00:04:53,171.444,128.83,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.92000000000002, 169.52, 171.08, 171.6, 171.08, 171.08, 172.12, 171.08, 170.56, 174.72, 172.12, 173.68, 172.12, 172.12, 170.56, 171.6, 172.64000000000001, 173.68, 172.64000000000001","127.4, 125.84, 129.48000000000002, 130.0, 130.52, 126.88000000000001, 128.44, 129.48000000000002, 129.48000000000002, 127.92, 126.36, 128.44, 127.92, 131.56, 131.04, 125.84, 130.0, 129.48000000000002, 132.08, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
295.2,00:04:55,171.392,128.85600000000002,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.92000000000002, 169.52, 171.08, 171.08, 171.08, 171.08, 172.12, 171.08, 170.56, 174.72, 171.6, 174.20000000000002, 172.64000000000001, 172.12, 170.04, 171.08, 172.64000000000001, 173.68, 172.64000000000001","127.4, 125.84, 129.48000000000002, 130.0, 130.52, 126.88000000000001, 128.44, 130.0, 129.48000000000002, 127.92, 126.36, 128.44, 127.92, 132.08, 131.04, 125.84, 130.0, 129.48000000000002, 131.56, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
297.2,00:04:57,171.46999999999997,128.83,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.92000000000002, 169.52, 171.08, 171.6, 171.08, 171.08, 172.12, 171.08, 170.56, 175.24, 172.12, 174.20000000000002, 172.64000000000001, 172.12, 170.04, 171.08, 172.64000000000001, 173.68, 172.64000000000001","127.4, 125.84, 129.48000000000002, 130.0, 130.52, 127.4, 128.44, 130.0, 129.48000000000002, 127.92, 126.36, 128.44, 127.4, 132.08, 131.04, 125.84, 130.0, 128.96, 131.56, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
299.2,00:04:59,171.444,128.908,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.92000000000002, 169.52, 170.56, 171.6, 171.08, 171.08, 172.12, 171.08, 170.56, 174.72, 172.12, 173.68, 172.12, 172.64000000000001, 170.56, 171.6, 172.64000000000001, 173.68, 172.64000000000001","127.4, 125.84, 129.48000000000002, 130.52, 130.52, 126.88000000000001, 128.44, 130.0, 129.48000000000002, 127.92, 126.88000000000001, 128.44, 127.92, 131.56, 131.04, 125.84, 130.0, 129.48000000000002, 132.08, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
301.2,00:05:01,171.46999999999997,128.882,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.92000000000002, 169.52, 170.56, 171.6, 171.08, 171.08, 172.64000000000001, 171.6, 170.56, 175.24, 172.12, 174.20000000000002, 172.12, 172.12, 170.04, 171.08, 173.16, 173.16, 172.64000000000001","127.4, 125.84, 129.48000000000002, 130.0, 130.52, 127.4, 128.44, 130.0, 129.48000000000002, 128.44, 126.36, 128.96, 127.4, 132.08, 131.04, 125.84, 130.0, 128.96, 131.56, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
303.2,00:05:03,171.392,128.85600000000002,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.92000000000002, 169.52, 170.56, 171.6, 171.08, 171.08, 172.12, 171.08, 171.08, 174.72, 172.12, 173.68, 172.12, 172.12, 170.04, 171.08, 173.16, 173.16, 172.64000000000001","126.88000000000001, 125.84, 129.48000000000002, 130.0, 130.52, 127.4, 128.44, 129.48000000000002, 129.48000000000002, 128.44, 126.36, 128.44, 127.92, 132.08, 130.52, 126.36, 130.0, 128.96, 131.56, 128.96","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
305.2,00:05:05,171.392,128.83,0,0.0,nan,nan,nan,0,0.0,"167.96, 167.44, 169.0, 170.56, 171.08, 171.08, 171.08, 172.12, 171.08, 171.08, 175.24, 172.12, 173.68, 172.12, 172.12, 170.04, 171.08, 173.16, 173.16, 172.64000000000001","127.4, 126.36, 128.96, 130.0, 130.52, 127.4, 128.44, 129.48000000000002, 129.48000000000002, 127.92, 126.36, 128.44, 127.92, 131.56, 131.04, 125.84, 130.0, 128.96, 131.56, 128.96","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
307.2,00:05:07,171.36599999999999,128.752,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.92000000000002, 169.52, 170.56, 171.6, 171.08, 171.08, 172.12, 171.08, 170.56, 174.72, 172.12, 173.68, 172.12, 172.12, 170.04, 171.08, 173.16, 173.16, 172.64000000000001","127.4, 125.84, 129.48000000000002, 130.0, 130.52, 126.88000000000001, 128.44, 129.48000000000002, 129.48000000000002, 127.92, 126.36, 128.44, 127.92, 131.56, 130.52, 125.84, 130.0, 128.96, 131.56, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
309.2,00:05:09,171.33999999999997,128.77800000000002,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.92000000000002, 169.52, 170.56, 171.08, 170.56, 171.08, 172.12, 171.6, 170.56, 174.72, 172.12, 174.20000000000002, 172.12, 172.12, 170.04, 171.08, 172.64000000000001, 173.16, 172.64000000000001","127.4, 126.36, 129.48000000000002, 130.52, 131.04, 126.88000000000001, 128.44, 129.48000000000002, 128.96, 128.44, 126.36, 127.92, 127.4, 132.08, 130.52, 125.84, 130.0, 128.96, 131.04, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
311.3,00:05:11,171.28799999999998,128.648,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.92000000000002, 169.0, 170.56, 171.08, 171.08, 171.08, 172.12, 171.08, 170.56, 175.24, 171.6, 173.68, 172.12, 172.12, 170.04, 171.6, 172.64000000000001, 173.16, 172.12","127.4, 125.84, 128.96, 130.0, 130.52, 127.4, 127.92, 129.48000000000002, 128.96, 127.4, 126.36, 128.44, 127.4, 131.56, 130.52, 125.84, 130.0, 128.44, 131.56, 128.96","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
313.2,00:05:13,171.184,128.57,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.4, 169.0, 170.04, 171.08, 170.56, 171.08, 171.6, 171.6, 170.56, 175.24, 172.12, 173.68, 172.12, 172.12, 170.04, 171.08, 172.64000000000001, 172.64000000000001, 172.12","126.88000000000001, 126.36, 128.96, 130.0, 130.0, 127.4, 128.44, 128.96, 128.96, 127.92, 125.84, 128.44, 127.4, 131.56, 130.52, 125.32000000000001, 130.0, 128.44, 131.56, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
315.3,00:05:15,171.158,128.44,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.4, 169.0, 170.04, 171.08, 170.56, 171.08, 171.6, 171.08, 170.56, 174.72, 172.12, 173.68, 172.12, 172.12, 170.04, 171.6, 173.16, 172.64000000000001, 171.6","126.36, 125.32000000000001, 128.96, 129.48000000000002, 130.0, 126.88000000000001, 128.44, 128.96, 128.96, 126.88000000000001, 126.36, 128.44, 127.4, 131.56, 130.52, 125.32000000000001, 130.0, 128.44, 131.56, 128.96","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
317.3,00:05:17,171.07999999999998,128.44,0,0.0,nan,nan,nan,0,0.0,"167.44, 166.92000000000002, 168.48000000000002, 170.56, 171.08, 170.56, 171.08, 171.6, 171.08, 170.56, 174.72, 172.12, 173.68, 172.12, 171.6, 170.04, 171.08, 172.64000000000001, 172.64000000000001, 171.6","126.88000000000001, 125.84, 128.44, 130.0, 130.0, 127.4, 127.92, 128.96, 128.96, 126.88000000000001, 126.36, 127.92, 127.92, 131.56, 130.0, 125.84, 129.48000000000002, 128.44, 131.56, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
319.3,00:05:19,171.07999999999998,128.36200000000002,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.4, 168.48000000000002, 170.56, 170.56, 170.04, 171.6, 171.6, 171.08, 170.56, 174.72, 172.12, 173.16, 172.12, 171.6, 170.04, 171.6, 173.16, 172.64000000000001, 171.6","126.36, 125.84, 128.44, 129.48000000000002, 130.0, 127.4, 127.92, 128.96, 128.96, 126.88000000000001, 125.84, 127.92, 126.88000000000001, 131.56, 130.52, 125.84, 129.48000000000002, 128.44, 131.56, 128.96","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
321.3,00:05:21,171.184,128.388,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.4, 168.48000000000002, 170.04, 170.56, 170.04, 171.6, 172.12, 171.08, 170.56, 175.24, 172.12, 173.68, 172.12, 172.12, 170.56, 171.6, 173.16, 172.64000000000001, 171.6","126.88000000000001, 125.84, 128.44, 129.48000000000002, 130.0, 127.4, 127.92, 128.96, 128.44, 126.88000000000001, 125.84, 127.4, 127.4, 131.56, 130.52, 125.84, 130.0, 128.96, 131.56, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
323.3,00:05:23,171.132,128.388,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.4, 169.0, 170.04, 170.56, 170.04, 171.08, 171.6, 171.08, 170.56, 175.24, 172.12, 173.68, 172.12, 172.12, 170.04, 171.6, 173.16, 172.64000000000001, 171.6","126.36, 125.32000000000001, 128.96, 130.0, 130.0, 127.4, 128.44, 128.96, 128.96, 126.88000000000001, 125.84, 127.4, 127.4, 131.56, 130.52, 125.84, 130.0, 128.44, 131.04, 128.44","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
325.3,00:05:25,171.02799999999996,128.388,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.4, 168.48000000000002, 170.04, 171.08, 170.04, 171.08, 172.12, 171.08, 170.04, 174.72, 171.6, 173.68, 172.12, 171.6, 170.04, 171.08, 172.64000000000001, 172.64000000000001, 172.12","126.36, 125.84, 128.44, 130.0, 130.0, 127.4, 127.92, 128.96, 128.96, 126.88000000000001, 125.84, 127.92, 127.4, 131.56, 130.52, 125.84, 130.0, 128.96, 131.04, 127.92","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
327.3,00:05:27,170.97599999999997,128.36200000000002,0,0.0,nan,nan,nan,0,0.0,"167.96, 166.4, 169.0, 170.04, 170.56, 170.04, 171.08, 172.12, 170.56, 170.04, 174.72, 171.6, 173.68, 171.6, 171.6, 170.04, 171.08, 172.64000000000001, 173.16, 171.6","126.36, 125.32000000000001, 128.44, 130.0, 130.0, 127.4, 127.92, 128.96, 128.96, 126.88000000000001, 125.84, 127.92, 127.4, 131.04, 130.52, 125.84, 130.52, 128.96, 131.04, 127.92","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1","1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1"
